GeneID	gene_id	Entrez	Phylostrata	mainAge
OR13C9	ENSG00000136839	286362	11	MM
PRSS37	ENSG00000165076	136242	11	MM
OR13F1	ENSG00000186881	138805	11	MM
OR13G1	ENSG00000197437	441933	11	MM
EXTL1	ENSG00000158008	2134	11	MM
OR13J1	ENSG00000168828	392309	11	MM
SLFN11	ENSG00000172716	91607	11	MM
OR9G4	ENSG00000262647	283189	11	MM
UNC5CL	ENSG00000124602	222643	11	MM
OR14I1	ENSG00000189181	401994	11	MM
SLFN14	ENSG00000236320	342618	11	MM
SLFN5	ENSG00000166750	162394	11	MM
CCR10	ENSG00000184451	2826	11	MM
PCP2	ENSG00000174788	126006	11	MM
OR5AR1	ENSG00000172459	219493	11	MM
SLC15A3	ENSG00000110446	51296	11	MM
RPGRIP1	ENSG00000092200	57096	11	MM
C8orf47	ENSG00000177459	203111	11	MM
GRB7	ENSG00000141738	2886	11	MM
OR1B1	ENSG00000171484	347169	11	MM
SLC16A11	ENSG00000174326	162515	11	MM
IQCF6	ENSG00000214686	440956	11	MM
OR1E1	ENSG00000180016	8387	11	MM
OR1E2	ENSG00000127780	8388	11	MM
TLX2	ENSG00000115297	3196	11	MM
OR1I1	ENSG00000094661	126370	11	MM
OR1J1	ENSG00000136834	347168	11	MM
PSG3	ENSG00000221826	5671	11	MM
OR1J4	ENSG00000239590	26219	11	MM
OR1K1	ENSG00000165204	392392	11	MM
SPPL2C	ENSG00000185294	162540	11	MM
PSG9	ENSG00000183668	5678	11	MM
OR1L4	ENSG00000136939	254973	11	MM
OR1L6	ENSG00000171459	392390	11	MM
CCT8L2	ENSG00000198445	150160	11	MM
OR1N2	ENSG00000171501	138882	11	MM
OR1Q1	ENSG00000165202	158131	11	MM
OR1S1	ENSG00000172774	219959	11	MM
OR1S2	ENSG00000197887	219958	11	MM
FABP12	ENSG00000197416	646486	11	MM
UBQLN3	ENSG00000175520	50613	11	MM
OR5M9	ENSG00000150269	390162	11	MM
DNMT3L	ENSG00000142182	29947	11	MM
ACTL10	ENSG00000182584	170487	11	MM
PLA2G2C	ENSG00000187980	391013	11	MM
C22orf31	ENSG00000100249	25770	11	MM
CD164L2	ENSG00000174950	388611	11	MM
FTL	ENSG00000087086	2512	11	MM
IGLV3-10	ENSG00000211669	0	11	MM
CD19	ENSG00000177455	930	11	MM
OR2AG2	ENSG00000188124	338755	11	MM
OR2AJ1	ENSG00000177275	0	11	MM
TEX12	ENSG00000150783	56158	11	MM
BTNL3	ENSG00000168903	10917	11	MM
OR2AT4	ENSG00000171561	341152	11	MM
OR2B11	ENSG00000177535	127623	11	MM
OR5V1	ENSG00000112461	81696	11	MM
CD207	ENSG00000272210	50489	11	MM
CD207	ENSG00000116031	50489	11	MM
SEPT12	ENSG00000140623	124404	11	MM
FAIM3	ENSG00000162894	9214	11	MM
SLC22A14	ENSG00000144671	9389	11	MM
FUT1	ENSG00000174951	2523	11	MM
OR10C1	ENSG00000229412	442194	11	MM
OR10C1	ENSG00000232397	442194	11	MM
ACTRT3	ENSG00000184378	84517	11	MM
OR2C1	ENSG00000168158	4993	11	MM
OR2C3	ENSG00000196242	81472	11	MM
OR2D2	ENSG00000166368	120776	11	MM
C10orf10	ENSG00000165507	11067	11	MM
OR2F1	ENSG00000213215	26211	11	MM
OR2F2	ENSG00000221910	135948	11	MM
OR10G9	ENSG00000236981	219870	11	MM
TOMM20L	ENSG00000196860	387990	11	MM
GSDMB	ENSG00000073605	55876	11	MM
TMEM212	ENSG00000186329	389177	11	MM
SPATA9	ENSG00000145757	83890	11	MM
C10orf120	ENSG00000183559	399814	11	MM
DPCR1	ENSG00000232251	135656	11	MM
DPCR1	ENSG00000257232	135656	11	MM
DPCR1	ENSG00000232308	135656	11	MM
LEMD1	ENSG00000186007	93273	11	MM
OR6P1	ENSG00000186440	128366	11	MM
OR2H2	ENSG00000229680	7932	11	MM
OR2H2	ENSG00000206512	7932	11	MM
OR2H2	ENSG00000227044	7932	11	MM
SERPINA6	ENSG00000170099	866	11	MM
OR2H2	ENSG00000206467	7932	11	MM
OR2H2	ENSG00000224319	7932	11	MM
OR2H2	ENSG00000229185	7932	11	MM
TRBV3-1	ENSG00000237702	0	11	MM
FCER1A	ENSG00000179639	2205	11	MM
ZNF774	ENSG00000196391	342132	11	MM
OR11A1	ENSG00000230780	26531	11	MM
C3orf20	ENSG00000131379	84077	11	MM
TFF1	ENSG00000160182	7031	11	MM
OXER1	ENSG00000162881	165140	11	MM
CD55	ENSG00000196352	1604	11	MM
SERPINB8	ENSG00000166401	5271	11	MM
ZNF200	ENSG00000010539	7752	11	MM
CD5L	ENSG00000073754	922	11	MM
ZNF205	ENSG00000122386	7755	11	MM
C11orf35	ENSG00000185522	256329	11	MM
FCGR3B	ENSG00000162747	2215	11	MM
C11orf42	ENSG00000180878	160298	11	MM
ZNF212	ENSG00000170260	7988	11	MM
CD70	ENSG00000125726	970	11	MM
RUFY4	ENSG00000188282	285180	11	MM
C11orf52	ENSG00000149300	91894	11	MM
SERPINI2	ENSG00000114204	5276	11	MM
C11orf52	ENSG00000262600	91894	11	MM
ZNF22	ENSG00000165512	7570	11	MM
FCRL5	ENSG00000143297	83416	11	MM
PLEKHG6	ENSG00000008323	55200	11	MM
CD83	ENSG00000112149	9308	11	MM
OR2L2	ENSG00000203663	26246	11	MM
SESN2	ENSG00000130766	83667	11	MM
OR2L3	ENSG00000198128	391192	11	MM
OR2L5	ENSG00000197454	81466	11	MM
OR2L8	ENSG00000196936	391190	11	MM
CD96	ENSG00000153283	10225	11	MM
KLK9	ENSG00000269741	284366	11	MM
IL1A	ENSG00000115008	3552	11	MM
KLK9	ENSG00000213022	284366	11	MM
TRBV7-3	ENSG00000260080	0	11	MM
OR2S2	ENSG00000122718	56656	11	MM
OR2T1	ENSG00000175143	26696	11	MM
ANGPTL6	ENSG00000130812	83854	11	MM
OR2T11	ENSG00000183130	127077	11	MM
C11orf94	ENSG00000234776	143678	11	MM
OR2T2	ENSG00000196240	401992	11	MM
CDC20B	ENSG00000164287	166979	11	MM
OR2T29	ENSG00000182783	343563	11	MM
TMEM40	ENSG00000088726	55287	11	MM
KLRG2	ENSG00000188883	346689	11	MM
CCR3	ENSG00000183625	1232	11	MM
OR2T35	ENSG00000177151	403244	11	MM
LY6G6C	ENSG00000236183	80740	11	MM
LY6G6C	ENSG00000228250	80740	11	MM
LY6G6C	ENSG00000235925	80740	11	MM
LY6G6C	ENSG00000206398	80740	11	MM
LY6G6C	ENSG00000228859	80740	11	MM
LY6G6C	ENSG00000204421	80740	11	MM
LY6G6C	ENSG00000235452	80740	11	MM
OR2W1	ENSG00000204704	26692	11	MM
OR2W1	ENSG00000227639	26692	11	MM
OR2W1	ENSG00000234101	26692	11	MM
OR2W1	ENSG00000228977	26692	11	MM
OR2W1	ENSG00000228652	26692	11	MM
OR2W1	ENSG00000206525	26692	11	MM
OR2W1	ENSG00000226463	26692	11	MM
OR2W3	ENSG00000238243	343171	11	MM
PLSCR4	ENSG00000114698	57088	11	MM
C5orf48	ENSG00000196900	389320	11	MM
S100A7A	ENSG00000184330	338324	11	MM
LILRA1	ENSG00000104974	11024	11	MM
PLXDC1	ENSG00000161381	57125	11	MM
LILRA1	ENSG00000262900	11024	11	MM
LILRA1	ENSG00000271188	11024	11	MM
ANKRD20A1	ENSG00000196774	84210	11	MM
ANKRD20A2	ENSG00000183148	441425	11	MM
GAL3ST4	ENSG00000197093	79690	11	MM
ANKRD20A4	ENSG00000172014	441425	11	MM
LILRA4	ENSG00000239961	23547	11	MM
ANKRD23	ENSG00000163126	200539	11	MM
LYG1	ENSG00000144214	129530	11	MM
OR4C3	ENSG00000176547	256144	11	MM
OR4C46	ENSG00000185926	119749	11	MM
LILRA5	ENSG00000262843	353514	11	MM
OR4C6	ENSG00000181903	219432	11	MM
SFTPC	ENSG00000168484	6440	11	MM
OR4D11	ENSG00000176200	219986	11	MM
OR4D5	ENSG00000171014	219875	11	MM
LYPD5	ENSG00000159871	284348	11	MM
OR4D9	ENSG00000172742	390199	11	MM
LILRB1	ENSG00000270756	10859	11	MM
LILRB1	ENSG00000104972	10859	11	MM
LILRB1	ENSG00000262727	10859	11	MM
LILRB3	ENSG00000262044	11025	11	MM
LILRB3	ENSG00000262087	11025	11	MM
LILRB3	ENSG00000270216	11025	11	MM
LILRB3	ENSG00000204577	11025	11	MM
GOLT1A	ENSG00000174567	127845	11	MM
TMEM92	ENSG00000167105	162461	11	MM
PTPRCAP	ENSG00000213402	5790	11	MM
OR4K1	ENSG00000155249	79544	11	MM
OR4K13	ENSG00000176253	390433	11	MM
OR4K14	ENSG00000169484	122740	11	MM
VGF	ENSG00000128564	7425	11	MM
C6orf15	ENSG00000204542	29113	11	MM
OR4K2	ENSG00000165762	390431	11	MM
C6orf15	ENSG00000206461	29113	11	MM
OR4L1	ENSG00000176246	122742	11	MM
KCTD11	ENSG00000213859	147040	11	MM
GSDMC	ENSG00000147697	56169	11	MM
KCTD13	ENSG00000174943	253980	11	MM
GAPT	ENSG00000175857	202309	11	MM
GSDMD	ENSG00000104518	79792	11	MM
OR4Q3	ENSG00000182652	441669	11	MM
OR4S1	ENSG00000176555	256148	11	MM
ROM1	ENSG00000149489	6094	11	MM
TAS2R60	ENSG00000185899	338398	11	MM
CYLC2	ENSG00000155833	1539	11	MM
OR51A4	ENSG00000205497	401666	11	MM
OR51A7	ENSG00000176895	119687	11	MM
SH2D3A	ENSG00000125731	10045	11	MM
ZNF398	ENSG00000197024	57541	11	MM
OR51B5	ENSG00000242180	282763	11	MM
OR51B6	ENSG00000176239	390058	11	MM
C6orf25	ENSG00000237459	80739	11	MM
OAS2	ENSG00000111335	4939	11	MM
OAS3	ENSG00000111331	4940	11	MM
GAST	ENSG00000184502	2520	11	MM
GAST	ENSG00000260334	2520	11	MM
MADCAM1	ENSG00000099866	8174	11	MM
OAZ3	ENSG00000143450	51686	11	MM
C6orf47	ENSG00000235360	57827	11	MM
OR51I1	ENSG00000167359	390063	11	MM
OR51I2	ENSG00000187918	390064	11	MM
C6orf47	ENSG00000228435	57827	11	MM
A1BG	ENSG00000121410	1	12	MM
DEFB123	ENSG00000180424	245936	12	MM
DEFB124	ENSG00000180383	245937	12	MM
DEFB125	ENSG00000178591	245938	12	MM
DEFB126	ENSG00000125788	81623	12	MM
ARMCX1	ENSG00000126947	51309	12	MM
ARMCX1	ENSG00000269801	51309	12	MM
ARMCX2	ENSG00000268151	9823	12	MM
ARMCX2	ENSG00000184867	9823	12	MM
ARMCX4	ENSG00000196440	100131755	12	MM
PRAME	ENSG00000185686	23532	12	MM
ARMCX5	ENSG00000125962	64860	12	MM
ARMCX6	ENSG00000268213	54470	12	MM
PRAMEF12	ENSG00000116726	390999	12	MM
DEFB135	ENSG00000205883	613209	12	MM
DEFB136	ENSG00000205884	613210	12	MM
ZNF280B	ENSG00000198477	140883	12	MM
GTSF1L	ENSG00000124196	149699	12	MM
HLA-DOB	ENSG00000243496	3112	12	MM
PAEP	ENSG00000122133	5047	12	MM
ZNF285	ENSG00000267508	26974	12	MM
C5orf46	ENSG00000178776	389336	12	MM
ZNF286A	ENSG00000187607	57335	12	MM
S100A7	ENSG00000143556	6278	12	MM
OR2Z1	ENSG00000181733	284383	12	MM
IL36A	ENSG00000136694	27179	12	MM
C5orf52	ENSG00000187658	100190949	12	MM
C5orf54	ENSG00000221886	63920	12	MM
C14orf142	ENSG00000170270	84520	12	MM
PRAMEF7	ENSG00000204510	441871	12	MM
PRAMEF8	ENSG00000182330	391002	12	MM
IL4	ENSG00000113520	3565	12	MM
ZNF311	ENSG00000225351	282890	12	MM
PAGE5	ENSG00000158639	90737	12	MM
ARRDC5	ENSG00000205784	645432	12	MM
ZNF311	ENSG00000169260	282890	12	MM
CC2D2B	ENSG00000188649	387707	12	MM
SAA4	ENSG00000148965	6291	12	MM
NKG7	ENSG00000105374	4818	12	MM
ZNF311	ENSG00000235178	282890	12	MM
MRFAP1	ENSG00000179010	93621	12	MM
ZNF322	ENSG00000267894	79692	12	MM
ZNF322	ENSG00000181315	79692	12	MM
ZNF324	ENSG00000083812	25799	12	MM
ZNF324B	ENSG00000249471	388569	12	MM
COX7B2	ENSG00000170516	170712	12	MM
MRGPRG	ENSG00000182170	386746	12	MM
H1FNT	ENSG00000187166	341567	12	MM
NUTM2A	ENSG00000184923	728118	12	MM
NUTM2B	ENSG00000188199	729262	12	MM
TRIM17	ENSG00000162931	51127	12	MM
H2AFB1	ENSG00000198082	474382	12	MM
TAS2R10	ENSG00000273279	50839	12	MM
TAS2R10	ENSG00000272805	50839	12	MM
TAS2R10	ENSG00000121318	50839	12	MM
H2AFB3	ENSG00000185978	83740	12	MM
KRTAP9-2	ENSG00000239886	83899	12	MM
ZNF354A	ENSG00000169131	6940	12	MM
TAS2R16	ENSG00000128519	50833	12	MM
OR4K17	ENSG00000176230	390436	12	MM
NXF3	ENSG00000147206	56000	12	MM
H2BFWT	ENSG00000123569	158983	12	MM
H2BFWT	ENSG00000268381	158983	12	MM
LIME1	ENSG00000203896	54923	12	MM
IFIT2	ENSG00000119922	3433	12	MM
IFIT3	ENSG00000119917	3437	12	MM
TAS2R4	ENSG00000127364	50832	12	MM
TIGD3	ENSG00000173825	220359	12	MM
SOAT2	ENSG00000167780	8435	12	MM
TAS2R42	ENSG00000186136	353164	12	MM
TAS2R5	ENSG00000127366	54429	12	MM
SAPCD1	ENSG00000234951	401251	12	MM
SAPCD1	ENSG00000227074	401251	12	MM
SAPCD1	ENSG00000229176	401251	12	MM
SAPCD1	ENSG00000228727	401251	12	MM
TAS2R8	ENSG00000273359	50836	12	MM
TAS2R8	ENSG00000121314	50836	12	MM
TAS2R8	ENSG00000272712	50836	12	MM
TAS2R9	ENSG00000273086	50835	12	MM
TAS2R9	ENSG00000121381	50835	12	MM
TAS2R9	ENSG00000272930	50835	12	MM
ZWINT	ENSG00000122952	11130	12	MM
HAP1	ENSG00000173805	9001	12	MM
HAP1	ENSG00000261125	9001	12	MM
SOHLH1	ENSG00000165643	402381	12	MM
NAP1L2	ENSG00000186462	4674	12	MM
IFNE	ENSG00000184995	338376	12	MM
TRIM38	ENSG00000112343	10475	12	MM
KRT78	ENSG00000170423	196374	12	MM
ZBP1	ENSG00000124256	81030	12	MM
SLC36A3	ENSG00000186334	285641	12	MM
MEIS3	ENSG00000105419	56917	12	MM
IFNL1	ENSG00000182393	282618	12	MM
PVR	ENSG00000073008	5817	12	MM
CLEC10A	ENSG00000132514	10462	12	MM
TRIM4	ENSG00000146833	89122	12	MM
KDM4E	ENSG00000262258	390245	12	MM
CLEC14A	ENSG00000176435	161198	12	MM
FKBPL	ENSG00000204315	63943	12	MM
CPXCR1	ENSG00000147183	53336	12	MM
INSL6	ENSG00000120210	11172	12	MM
FKBPL	ENSG00000230907	63943	12	MM
SOWAHD	ENSG00000187808	347454	12	MM
ODAM	ENSG00000109205	54959	12	MM
KRTAP10-1	ENSG00000215455	386677	12	MM
KRTAP10-1	ENSG00000273229	386677	12	MM
TRIM43	ENSG00000144015	129868	12	MM
ZNF446	ENSG00000083838	55663	12	MM
BEX1	ENSG00000133169	55859	12	MM
BEX2	ENSG00000133134	84707	12	MM
BEX4	ENSG00000102409	56271	12	MM
TRIM49	ENSG00000168930	57093	12	MM
TRIM49B	ENSG00000182053	283116	12	MM
CLEC4D	ENSG00000166527	338339	12	MM
KHDC3L	ENSG00000203908	154288	12	MM
PASD1	ENSG00000166049	139135	12	MM
PYHIN1	ENSG00000163564	149628	12	MM
UBE2L6	ENSG00000156587	9246	12	MM
C19orf18	ENSG00000177025	147685	12	MM
KRTAP10-9	ENSG00000272586	386676	12	MM
TRIM56	ENSG00000169871	81844	12	MM
RPA4	ENSG00000204086	29935	12	MM
CLECL1	ENSG00000184293	160365	12	MM
PRM3	ENSG00000178257	58531	12	MM
CCDC42B	ENSG00000186710	387885	12	MM
PRM2	ENSG00000122304	5620	12	MM
OR5AN1	ENSG00000176495	390195	12	MM
IGFL1	ENSG00000188293	374918	12	MM
IGFL3	ENSG00000188624	388555	12	MM
TRIM68	ENSG00000167333	55128	12	MM
OR5AU1	ENSG00000169327	390445	12	MM
BIK	ENSG00000100290	638	12	MM
KRTAP15-1	ENSG00000186970	254950	12	MM
IQCF3	ENSG00000229972	401067	12	MM
IQCF5	ENSG00000214681	389124	12	MM
KRTAP17-1	ENSG00000186860	83902	12	MM
ATF5	ENSG00000169136	22809	12	MM
AC008132.13	ENSG00000161103	0	12	MM
VSTM1	ENSG00000272759	284415	12	MM
KRTAP2-1	ENSG00000261852	81872	12	MM
KRTAP2-1	ENSG00000212725	81872	12	MM
TRIML2	ENSG00000179046	205860	12	MM
C9orf131	ENSG00000174038	138724	12	MM
KRTAP2-3	ENSG00000212724	85294	12	MM
KRTAP2-4	ENSG00000263091	85294	12	MM
KRTAP2-4	ENSG00000213417	85294	12	MM
KRTAP20-2	ENSG00000184032	337976	12	MM
DKKL1	ENSG00000104901	27120	12	MM
C9orf153	ENSG00000187753	389766	12	MM
ZNF514	ENSG00000144026	84874	12	MM
OR5K4	ENSG00000196098	403278	12	MM
PBX4	ENSG00000105717	80714	12	MM
MS4A6A	ENSG00000110077	64231	12	MM
SIGLEC5	ENSG00000268500	8778	12	MM
AC025287.1	ENSG00000214325	0	12	MM
KRTAP26-1	ENSG00000197683	388818	12	MM
KRTAP27-1	ENSG00000206107	643812	12	MM
POM121L12	ENSG00000221900	285877	12	MM
FNDC8	ENSG00000073598	54752	12	MM
POM121L7	ENSG00000239511	0	12	MM
CLPSL2	ENSG00000196748	389383	12	MM
OR5T2	ENSG00000262851	219464	12	MM
C9orf50	ENSG00000179058	375759	12	MM
AIM2	ENSG00000163568	9447	12	MM
KIAA1257	ENSG00000114656	57501	12	MM
ZCCHC12	ENSG00000174460	170261	12	MM
TEX13A	ENSG00000133149	56157	12	MM
TCEAL1	ENSG00000172465	9338	12	MM
SPATA21	ENSG00000187144	374955	12	MM
TCEAL3	ENSG00000196507	85012	12	MM
TCEAL4	ENSG00000133142	79921	12	MM
TCEAL5	ENSG00000204065	340543	12	MM
OR10AD1	ENSG00000172640	121275	12	MM
ZNF554	ENSG00000172006	115196	12	MM
TCEAL7	ENSG00000182916	56849	12	MM
GPR32	ENSG00000142511	2854	12	MM
KRTAP9-2	ENSG00000262573	83899	12	MM
ZNF114	ENSG00000178150	163071	12	MM
KRTAP9-2	ENSG00000263090	83899	12	MM
UCN2	ENSG00000145040	90226	12	MM
SPATA31E1	ENSG00000177992	286234	12	MM
SPATA32	ENSG00000184361	124783	12	MM
OR10D3	ENSG00000197309	0	12	MM
UCP1	ENSG00000109424	7350	12	MM
NPAP1	ENSG00000185823	23742	12	MM
APOBEC3A	ENSG00000128383	200315	12	MM
NCR3LG1	ENSG00000188211	374383	12	MM
APOBEC3D	ENSG00000243811	140564	12	MM
DMRTC1	ENSG00000159123	63947	12	MM
DMRTC1	ENSG00000269502	63947	12	MM
DMRTC1B	ENSG00000268159	63947	12	MM
CMTM2	ENSG00000140932	146225	12	MM
PRR23A	ENSG00000206260	729627	12	MM
PRR23B	ENSG00000184814	389151	12	MM
MICA	ENSG00000231225	100507436	12	MM
MICA	ENSG00000235233	100507436	12	MM
MICA	ENSG00000183214	100507436	12	MM
MICA	ENSG00000233051	100507436	12	MM
MICA	ENSG00000204520	100507436	12	MM
BPIFA3	ENSG00000131059	128861	12	MM
FCAR	ENSG00000262806	2204	12	MM
FCAR	ENSG00000271210	2204	12	MM
CABS1	ENSG00000145309	85438	12	MM
PRR9	ENSG00000203783	574414	12	MM
FAM90A1	ENSG00000171847	55138	12	MM
MICB	ENSG00000204516	4277	12	MM
MICB	ENSG00000224378	4277	12	MM
MICB	ENSG00000206449	4277	12	MM
GPRASP1	ENSG00000198932	9737	12	MM
MICB	ENSG00000238289	4277	12	MM
MICB	ENSG00000231179	4277	12	MM
MICB	ENSG00000231372	4277	12	MM
MICB	ENSG00000234218	4277	12	MM
OR11H1	ENSG00000130538	79334	12	MM
MAP7D3	ENSG00000129680	79649	12	MM
PILRA	ENSG00000085514	29992	12	MM
OR8B12	ENSG00000170953	219858	12	MM
GPRIN3	ENSG00000185477	285513	12	MM
ZFP3	ENSG00000180787	124961	12	MM
OR8B4	ENSG00000198657	283162	12	MM
PRRT4	ENSG00000224940	401399	12	MM
SEC14L4	ENSG00000133488	284904	12	MM
ZNF619	ENSG00000177873	285267	12	MM
ZFP37	ENSG00000136866	7539	12	MM
ZFP42	ENSG00000179059	132625	12	MM
ZFP57	ENSG00000234669	346171	12	MM
DNAJB7	ENSG00000172404	150353	12	MM
ZFP57	ENSG00000223852	346171	12	MM
ZFP57	ENSG00000232099	346171	12	MM
ZFP57	ENSG00000206510	346171	12	MM
ZFP57	ENSG00000223858	346171	12	MM
ZFP57	ENSG00000226858	346171	12	MM
ZFP57	ENSG00000204644	346171	12	MM
C1RL	ENSG00000139178	51279	12	MM
ZFP69	ENSG00000187815	339559	12	MM
ZFP69B	ENSG00000187801	65243	12	MM
OR8K5	ENSG00000181752	219453	12	MM
PRSS50	ENSG00000206549	29122	12	MM
FRG2	ENSG00000259808	448831	12	MM
SLCO6A1	ENSG00000205359	133482	12	MM
CST11	ENSG00000125831	140880	12	MM
FRG2B	ENSG00000225899	441581	12	MM
NR1H2	ENSG00000131408	7376	12	MM
FRMD1	ENSG00000153303	79981	12	MM
TSPAN16	ENSG00000130167	26526	12	MM
TSPAN19	ENSG00000231738	144448	12	MM
ZNF664	ENSG00000179195	144348	12	MM
ACPT	ENSG00000142513	93650	12	MM
RAET1E	ENSG00000164520	135250	12	MM
CST9L	ENSG00000101435	128821	12	MM
PCSK1N	ENSG00000102109	27344	12	MM
MKRN3	ENSG00000179455	7681	12	MM
OR1A1	ENSG00000172146	8383	12	MM
BSND	ENSG00000162399	7809	12	MM
ZG16B	ENSG00000162078	124220	12	MM
TEDDM1	ENSG00000203730	127670	12	MM
SELV	ENSG00000186838	348303	12	MM
KIR3DL2	ENSG00000217792	3812	12	MM
PKIB	ENSG00000135549	5570	12	MM
CALML5	ENSG00000178372	51806	12	MM
IGKV6-21	ENSG00000211611	0	12	MM
IGKV6D-21	ENSG00000225523	0	12	MM
IGKV6D-41	ENSG00000211626	0	12	MM
TSPYL1	ENSG00000189241	7259	12	MM
IZUMO4	ENSG00000099840	113177	12	MM
TSPYL5	ENSG00000180543	85453	12	MM
ZNF688	ENSG00000229809	146542	12	MM
KIR3DL3	ENSG00000262439	115653	12	MM
OR1L8	ENSG00000171496	138881	12	MM
SPRED3	ENSG00000188766	399473	12	MM
SLC17A1	ENSG00000124568	6568	12	MM
KIR3DL3	ENSG00000262289	115653	12	MM
MUC20	ENSG00000176945	200958	12	MM
IL3RA	ENSG00000185291	3563	12	MM
ZMAT1	ENSG00000166432	84460	12	MM
CT55	ENSG00000268695	54967	12	MM
IGLV2-11	ENSG00000211668	0	12	MM
IGLV2-14	ENSG00000211666	0	12	MM
IGLV2-18	ENSG00000211664	0	12	MM
IGLV2-23	ENSG00000211660	0	12	MM
IGLV2-8	ENSG00000211671	0	12	MM
LCN6	ENSG00000204003	158062	12	MM
ACTL8	ENSG00000117148	81569	12	MM
LCN9	ENSG00000148386	392399	12	MM
CD1A	ENSG00000158477	909	12	MM
ZMYM5	ENSG00000132950	9205	12	MM
OR2AK2	ENSG00000187080	391191	12	MM
ANKRD33	ENSG00000167612	341405	12	MM
TEX13A	ENSG00000268629	56157	12	MM
WFDC9	ENSG00000180205	259240	12	MM
KLF17	ENSG00000171872	128209	12	MM
OR2B3	ENSG00000225736	442184	12	MM
TEX19	ENSG00000182459	400629	12	MM
OR2B3	ENSG00000204703	442184	12	MM
IGLV5-37	ENSG00000211654	0	12	MM
IGLV5-45	ENSG00000211650	0	12	MM
IGLV5-48	ENSG00000211647	0	12	MM
OR2B3	ENSG00000226832	442184	12	MM
OR4F6	ENSG00000184140	390648	12	MM
USP17L10	ENSG00000231396	100287144	12	MM
USP17L11	ENSG00000233136	100287178	12	MM
USP17L12	ENSG00000227551	100287205	12	MM
USP17L13	ENSG00000232399	100287238	12	MM
ZNF133	ENSG00000125846	7692	12	MM
MMP26	ENSG00000167346	56547	12	MM
LDOC1	ENSG00000182195	23641	12	MM
LDOC1	ENSG00000268691	23641	12	MM
TEX35	ENSG00000240021	84066	12	MM
SMCP	ENSG00000163206	4184	12	MM
TEX37	ENSG00000172073	200523	12	MM
TEX40	ENSG00000219435	25858	12	MM
OR2H1	ENSG00000232984	26716	12	MM
OR2H1	ENSG00000206471	26716	12	MM
OR2H1	ENSG00000229408	26716	12	MM
FBXW12	ENSG00000164049	285231	12	MM
ZNF157	ENSG00000147117	7712	12	MM
OR2H1	ENSG00000206516	26716	12	MM
MNDA	ENSG00000163563	4332	12	MM
LENEP	ENSG00000163352	55891	12	MM
ZNF174	ENSG00000103343	7727	12	MM
ZNF768	ENSG00000169957	79724	12	MM
C6orf222	ENSG00000189325	389384	12	MM
C17orf100	ENSG00000212734	388327	12	MM
FCAR	ENSG00000262827	2204	12	MM
FCAR	ENSG00000186431	2204	12	MM
SMIM23	ENSG00000185662	644994	12	MM
SERPINB13	ENSG00000197641	5275	12	MM
OR51G1	ENSG00000176879	79324	12	MM
MOBP	ENSG00000168314	4336	12	MM
B3GNT6	ENSG00000262264	192134	12	MM
B3GNT6	ENSG00000198488	192134	12	MM
DPPA2	ENSG00000163530	151871	12	MM
HKR1	ENSG00000181666	284459	12	MM
TMEM239	ENSG00000198326	100288797	12	MM
DPPA5	ENSG00000203909	340168	12	MM
DPRX	ENSG00000204595	503834	12	MM
ZNF786	ENSG00000197362	136051	12	MM
ZNF787	ENSG00000142409	126208	12	MM
KDM4E	ENSG00000235268	390245	12	MM
KRT84	ENSG00000161849	3890	12	MM
OR2J3	ENSG00000229866	442186	12	MM
ZNF214	ENSG00000149050	7761	12	MM
CASP4	ENSG00000196954	837	12	MM
FCRL1	ENSG00000163534	115350	12	MM
OR2J3	ENSG00000233618	442186	12	MM
NTSR2	ENSG00000169006	23620	12	MM
OR2J3	ENSG00000233636	442186	12	MM
FCRL6	ENSG00000181036	343413	12	MM
MORC1	ENSG00000114487	27136	12	MM
OR2L13	ENSG00000196071	284521	12	MM
DEFB105A	ENSG00000186562	245908	12	MM
DEFB105B	ENSG00000186599	245908	12	MM
MORF4L2	ENSG00000123562	9643	12	MM
LUZP4	ENSG00000102021	51213	12	MM
OR2M2	ENSG00000198601	391194	12	MM
OR2M3	ENSG00000228198	127062	12	MM
DEFB108B	ENSG00000184276	245911	12	MM
OR2M5	ENSG00000162727	127059	12	MM
LY6G5B	ENSG00000239497	58496	12	MM
PTCRA	ENSG00000171611	171558	12	MM
LY6G5B	ENSG00000244672	58496	12	MM
MOSPD3	ENSG00000106330	64598	12	MM
ZNF25	ENSG00000175395	219749	12	MM
TGIF2LX	ENSG00000153779	90316	12	MM
PTGDR	ENSG00000168229	5729	12	MM
PEG10	ENSG00000242265	23089	12	MM
PEG3	ENSG00000198300	5178	12	MM
LY6G5C	ENSG00000231325	80741	12	MM
IL2	ENSG00000109471	3558	12	MM
GABRQ	ENSG00000147402	0	12	MM
CBLC	ENSG00000142273	23624	12	MM
DEFB127	ENSG00000088782	140850	12	MM
DEFB128	ENSG00000185982	245939	12	MM
OR2T6	ENSG00000198104	254879	12	MM
OR2T8	ENSG00000177462	343172	12	MM
ARMCX4	ENSG00000268722	100131755	12	MM
ZNF274	ENSG00000171606	10782	12	MM
HLA-DOB	ENSG00000241910	3112	12	MM
THAP2	ENSG00000173451	83591	12	MM
ZNF280A	ENSG00000169548	129025	12	MM
CXCL5	ENSG00000163735	6374	12	MM
HLA-DOB	ENSG00000239457	3112	12	MM
