Chr	Start	End	UC	EM	MM
7	33143675	33153301	1	2	1
7	33168595	33178103	2	1	1
7	33761063	33766811	1	1	1
7	33766812	33772034	1	1	1
7	33941757	33947758	1	2	1
7	34335619	34338107	1	1	1
7	34696739	34706017	1	2	2
7	35075504	35079669	2	1	1
7	35283128	35294304	1	2	1
7	35731933	35742040	2	1	1
7	35837238	35843003	2	1	1
7	35878511	35889686	1	1	1
7	36118284	36120955	1	1	2
7	36188737	36200949	2	1	1
7	36267377	36276565	1	1	1
7	36424332	36432057	1	2	1
7	36501010	36504170	1	1	1
7	36680627	36688729	1	1	1
7	36759690	36771783	2	1	1
7	36873585	36884968	1	1	1
7	36955621	36963553	1	1	1
7	37033137	37039492	1	1	1
7	37145122	37147271	1	1	1
7	37209242	37214116	1	1	1
7	37390698	37399685	2	1	1
7	37456294	37479294	1	1	1
7	37486524	37491594	2	1	1
7	37721667	37723627	1	2	1
7	37876685	37893699	2	1	1
7	38063822	38067677	1	1	1
7	38217052	38222294	1	2	1
7	38668543	38678095	2	1	1
7	38719797	38729196	2	1	1
7	38970151	38972072	2	1	1
7	39017036	39024107	1	1	1
7	39367027	39370516	1	1	1
7	39443814	39453173	1	1	1
7	39600890	39606716	1	2	1
7	39649880	39651654	1	1	1
7	39655869	39665478	1	2	1
7	39742394	39746096	1	1	1
7	39988554	39992006	2	1	1
7	40172633	40177180	2	2	1
7	40585156	40594948	1	1	1
7	41727444	41736387	1	2	1
7	41739704	41746701	1	2	1
7	42187070	42193991	1	2	1
7	42274363	42279880	1	2	1
7	42949046	42951948	2	1	1
7	42966660	42972073	1	2	1
7	43144598	43156147	1	2	1
7	43230086	43239026	1	1	1
7	43244613	43257709	1	1	1
7	43285149	43293141	1	2	1
7	43562050	43573443	1	1	1
7	43620342	43626078	1	2	1
7	43760470	43769775	1	2	1
7	43794586	43800238	1	2	1
7	43905597	43913998	1	2	1
7	43964756	43967662	2	2	1
7	44070052	44102107	1	1	1
7	44103689	44108440	2	1	1
7	44118139	44126308	2	1	1
7	44139252	44145677	1	2	1
7	44163934	44165019	2	1	1
7	44165020	44184171	1	2	1
7	44236454	44239722	2	1	1
7	44240468	44241223	2	1	1
7	44367688	44374663	2	1	1
7	44528998	44530639	2	1	1
7	44531213	44545826	1	1	1
7	44578811	44585646	2	1	1
7	44608506	44614864	2	1	1
7	44614865	44624335	2	1	1
7	44638478	44646872	2	1	1
7	44785428	44808359	1	2	1
7	44812016	44830988	1	1	1
7	44884667	44891288	1	1	1
7	44924079	44928636	2	1	1
7	45014334	45019187	2	1	1
7	45022708	45035238	1	1	1
7	45037945	45044131	1	2	1
7	45126925	45131350	1	1	1
7	45139085	45150459	1	1	1
7	45150460	45152422	1	1	1
7	45174960	45198119	1	2	1
7	45604128	45619671	1	2	1
7	45924578	45929159	1	2	1
7	45955727	45963820	1	2	1
7	46009216	46021536	1	1	1
7	46798106	46804187	1	1	1
7	47614634	47624339	1	2	1
7	47692283	47697190	1	1	1
7	47800071	47804453	1	1	1
7	47828722	47836952	1	1	2
7	47987958	47993938	1	2	1
7	48018389	48019717	2	1	1
7	48068698	48069853	1	1	2
7	48073094	48077825	1	2	1
7	48126862	48130341	1	2	1
7	48205362	48213863	2	1	1
7	49812448	49814416	1	2	1
7	50133355	50136498	1	2	1
7	50160150	50161011	1	2	1
7	50175558	50188164	1	1	1
7	50341186	50347256	1	2	1
7	50411807	50412756	1	1	1
7	50501855	50505111	1	1	1
7	50516225	50524991	2	1	1
7	50592159	50601327	1	1	1
7	50632267	50633268	2	1	1
7	50859160	50872589	1	2	1
7	50931286	50936524	1	1	1
7	51002902	51004674	1	1	1
7	51380914	51393959	1	2	1
7	52336868	52337374	1	1	1
7	52382944	52393608	1	1	1
7	53102913	53104650	1	1	2
7	53432872	53434458	1	1	1
7	53841875	53844150	1	1	1
7	54424400	54428036	1	1	1
7	54608208	54610589	1	2	1
7	54687391	54690861	1	1	1
7	54824893	54827314	2	1	1
7	54827315	54836550	2	1	1
7	54924475	54934199	1	1	1
7	55085854	55089759	1	2	1
7	55246946	55260892	1	2	1
7	55419818	55439215	2	1	1
7	55640460	55641353	1	2	1
7	56013407	56029918	2	2	1
7	56131477	56133077	1	1	1
7	56156538	56160804	1	2	1
7	56165064	56168793	1	1	1
7	56173861	56175957	2	1	1
7	63496055	63506973	1	1	1
7	64011227	64031791	2	1	1
7	64249817	64257842	2	1	1
7	64346126	64351350	1	1	1
7	64789336	64796849	1	1	1
7	64833207	64840362	2	1	1
7	65664008	65672522	1	2	1
7	66088820	66096932	1	1	1
7	66202980	66212250	1	1	1
7	66253997	66255577	1	1	1
7	66386125	66386899	1	2	1
7	68525974	68529366	1	1	1
7	68588008	68604734	1	1	1
7	68655846	68660134	1	1	1
7	68865744	68884292	1	1	1
7	69059802	69066328	1	2	1
7	70595542	70599916	1	2	1
7	71911996	71912286	1	2	1
7	72752609	72754703	1	1	1
7	72815847	72851041	1	2	1
7	72914906	72922765	1	1	1
7	72935194	72937284	1	2	1
7	72970643	72982045	1	2	1
7	72982046	72999296	2	1	1
7	73035607	73047490	1	2	1
7	73074921	73086351	1	2	1
7	73089910	73111849	2	2	1
7	73126306	73140423	2	1	1
7	73195920	73224115	1	2	1
7	73275323	73280689	1	1	2
7	73431875	73452590	2	1	1
7	73476153	73479111	1	1	1
7	73490086	73499864	2	1	1
7	73577311	73589844	2	1	1
7	73603761	73606041	1	1	1
7	73607831	73637605	1	2	1
7	73664522	73675896	2	1	1
7	73701583	73705291	2	1	1
7	73862732	73872948	1	2	1
7	74054690	74085836	1	2	1
7	75366649	75376028	2	1	1
7	75417825	75428221	1	1	2
7	75451733	75454701	1	1	2
7	75471491	75472111	1	2	1
7	75526735	75535569	2	1	1
7	75555642	75577099	2	1	1
7	75676828	75678286	2	1	1
7	75823188	75832999	1	2	1
7	75921854	75934284	1	2	1
7	75982515	75992185	1	2	1
7	76132574	76144865	1	2	1
7	76826801	76831802	1	2	1
7	76886834	76887887	1	1	1
7	77045115	77046867	1	2	1
7	77047332	77054169	1	1	1
7	77161674	77168472	1	2	1
7	77325125	77327287	1	2	1
7	77426595	77434807	1	2	1
7	77615702	77622117	1	1	1
7	78568031	78571293	1	1	1
7	78629023	78640303	1	1	1
7	78652951	78660227	1	1	1
7	78971176	78973222	1	1	1
7	79079095	79082623	1	1	1
7	79082624	79084877	1	2	1
7	79541052	79541689	1	1	1
7	79761339	79763416	2	1	1
7	79992765	80002452	2	1	1
7	80141175	80146811	2	1	1
7	80548006	80553154	1	2	1
7	80802658	80808518	1	1	1
7	81396994	81403066	1	2	1
7	81638222	81640005	1	1	1
7	81916023	81922657	1	1	1
7	82071704	82075157	1	2	1
7	82782832	82810113	1	1	1
7	82975946	82984868	1	1	1
7	83276712	83279177	1	2	1
7	83545597	83552907	1	1	1
7	84121669	84123652	1	2	1
7	84814823	84817373	1	2	1
7	86268171	86274893	1	2	1
7	86404114	86410019	1	1	1
7	86412415	86416357	1	1	1
7	86687153	86690815	2	1	1
7	86779551	86783064	2	1	1
7	86845192	86851006	1	2	1
7	86971980	86975632	1	2	1
7	87109481	87112603	2	1	1
7	87250887	87257421	1	2	1
7	87504251	87507647	2	1	1
7	87561215	87565620	1	1	1
7	87842176	87864521	1	2	1
7	87935923	87937874	2	1	1
7	88071433	88081219	1	1	1
7	88269219	88272948	1	1	1
7	88387538	88399204	1	2	1
7	88417683	88427524	2	1	1
7	89383385	89389374	1	1	1
7	89795671	89797749	2	1	1
7	89797750	89805367	1	1	1
7	89837043	89842338	2	1	1
7	89872993	89880554	2	1	1
7	89899258	89899670	1	1	1
7	89961352	89965169	1	2	1
7	90090266	90099527	1	2	1
7	90224880	90229044	1	2	1
7	90235932	90238927	1	1	1
7	90892026	90896293	1	2	1
7	91507476	91510772	1	2	1
7	91549727	91572959	1	2	1
7	91770818	91781750	2	1	1
7	91832673	91834069	1	1	1
7	91872667	91876695	1	2	1
7	92074886	92079481	1	2	1
7	92095883	92112172	1	2	1
7	92155640	92157920	2	1	1
7	92157921	92161372	2	1	1
7	92218541	92226602	2	1	1
7	92330713	92332635	1	1	1
7	92460612	92467461	1	2	1
7	92747086	92751437	1	2	1
7	92850683	92857831	1	2	1
7	92859292	92864065	2	1	1
7	93106829	93113175	1	1	1
7	93113176	93114175	1	1	1
7	93203687	93207087	1	2	1
7	93219315	93221986	1	2	1
7	93518811	93526004	1	2	1
7	93550721	93554865	1	2	1
7	93596333	93601243	2	1	1
7	93632798	93634344	2	1	1
7	94009370	94025003	2	1	1
7	94114572	94125255	1	1	1
7	94133862	94141866	2	1	1
7	94276483	94296436	1	1	2
7	94338679	94342083	1	1	1
7	94531885	94541406	1	2	1
7	94723421	94728213	1	1	1
7	94843257	94846649	1	1	1
7	94900184	94915826	1	1	1
7	95021184	95035313	1	2	1
7	95061943	95065305	2	1	1
7	95106919	95109142	1	2	1
7	95223398	95235463	2	1	1
7	95401032	95403784	2	1	1
7	95847203	95849391	1	1	1
7	95932648	95940705	2	1	1
7	95944636	95953645	2	1	1
7	95957612	95967320	1	1	1
7	95969592	95974363	1	1	1
7	96004527	96007423	1	1	1
7	96097482	96097899	1	1	1
7	96132429	96133386	2	1	1
7	96335277	96344809	2	1	1
7	96632605	96644983	1	2	1
7	96653663	96657880	1	2	1
7	96743050	96746650	2	1	1
7	96919479	96921456	1	1	1
7	97342184	97362791	1	2	1
7	97498486	97502065	2	1	1
7	97735306	97739308	1	2	1
7	97839117	97860168	1	2	1
7	97876782	97881974	1	2	1
7	97931550	97943714	1	2	1
7	98027578	98031224	1	2	1
7	98244625	98248860	1	2	1
7	98373821	98397638	1	1	1
7	98466008	98470590	1	2	1
7	98471562	98489604	2	1	1
7	98610216	98611812	1	1	1
7	98739071	98747202	1	1	1
7	98793519	98806413	1	1	2
7	98921124	98927016	2	1	1
7	98970603	98972764	2	1	1
7	99004858	99008333	2	1	1
7	99008334	99015235	2	1	1
7	99060511	99071197	1	2	2
7	99091655	99115550	1	1	2
7	99153562	99157580	1	1	2
7	99213081	99215681	1	1	2
7	99302700	99310897	1	1	1
7	99377673	99384999	2	1	1
7	99422220	99426701	2	1	1
7	99462954	99475200	1	1	2
7	99515070	99519011	1	1	2
7	99521212	99527344	1	1	2
7	99572302	99585817	1	1	2
7	99595888	99615570	2	1	1
7	99646534	99657158	1	1	2
7	99684751	99693202	2	1	1
7	99697164	99703426	2	1	1
7	99715349	99722620	2	2	1
7	99722779	99731257	2	1	1
7	99740024	99747891	1	2	1
7	99747892	99772717	1	2	2
7	99772718	99781037	2	1	2
7	99800318	99825186	2	1	2
7	99945535	99957189	1	1	1
7	99959713	99966424	1	1	2
7	99995835	100003646	1	2	1
7	100022010	100031308	2	2	1
7	100031309	100035909	1	2	1
7	100058487	100092674	1	2	1
7	100135589	100138654	2	1	1
7	100162503	100186350	1	2	1
7	100199079	100213971	1	2	2
7	100242483	100267766	2	1	1
7	100267767	100287782	2	2	1
7	100301547	100309548	2	1	1
7	100317981	100346336	1	2	1
7	100413877	100425658	2	2	1
7	100467860	100478365	2	2	1
7	100486025	100500560	2	1	1
7	100544889	100612838	1	1	1
7	100612839	100617435	2	1	1
7	100658420	100663257	2	1	1
7	100663258	100669396	2	1	1
7	100728372	100738249	1	1	2
7	100769578	100771264	1	2	1
7	100785120	100800621	2	1	1
7	100804416	100814807	1	1	2
7	100820314	100828287	1	2	1
7	100837777	100847603	1	1	2
7	100847852	100861324	2	1	1
7	100861325	100862138	2	1	1
7	100892866	100898052	1	1	1
7	100929656	100944440	1	1	1
7	100954141	100967494	2	1	1
7	101005632	101008503	1	2	1
7	101257487	101273494	1	2	1
7	101456246	101466776	2	1	1
7	101836520	101844807	1	1	1
7	101926294	101928746	1	2	1
7	102037459	102050719	2	1	1
7	102071439	102078404	1	2	1
7	102089384	102108323	2	2	1
7	102472594	102476487	1	1	1
7	102552087	102553942	1	2	1
7	102664671	102674202	1	1	1
7	102711133	102716128	2	2	1
7	102786844	102790692	2	1	1
7	102934997	102946345	2	1	1
7	102984629	102990218	2	1	1
7	103085191	103089436	2	1	1
7	103627951	103634846	1	2	1
7	103841042	103848977	2	1	1
7	103956697	103970988	1	1	1
7	104443440	104446099	1	1	1
7	104605223	104617668	1	1	1
7	104651065	104655679	2	1	1
7	104940985	104947736	1	1	1
7	104967974	104981266	1	1	1
7	105039139	105042452	1	1	1
7	105158053	105168079	2	1	1
7	105168080	105172901	2	1	1
7	105240911	105243290	2	1	1
7	105511615	105525429	1	2	1
7	105747205	105754477	1	2	1
7	105845184	105849953	1	1	1
7	105919575	105930230	2	1	1
7	106300069	106305476	1	1	1
7	106501235	106506190	2	1	1
7	106682320	106686428	2	1	1
7	106771845	106778299	1	1	1
7	106808977	106809439	1	2	1
7	106932849	106935805	1	1	1
7	107108841	107113543	1	2	1
7	107202598	107205244	2	1	1
7	107218572	107224607	2	1	1
7	107240808	107244890	1	1	1
7	107298382	107313219	1	2	1
7	107383378	107388499	1	2	1
7	107443181	107447427	1	2	1
7	107529549	107534723	2	1	1
7	107640069	107642066	1	1	1
7	107642067	107644840	1	2	1
7	107675249	107677856	1	1	1
7	107766262	107771683	1	2	1
7	108095321	108102756	1	1	1
7	108209207	108215425	2	2	1
7	110567690	110568858	1	1	1
7	110730761	110734700	1	2	1
7	110748777	110749581	1	1	1
7	111201389	111203042	2	1	1
7	111446838	111456213	1	1	1
7	111705301	111713189	1	1	1
7	111841522	111849511	2	1	1
7	112061847	112064070	2	1	1
7	112116334	112123945	1	2	1
7	112425816	112431569	1	2	1
7	112578682	112581044	2	1	1
7	112726760	112733726	1	1	1
7	112740533	112742262	1	1	1
7	112749478	112761357	1	2	1
7	113090855	113091667	1	1	1
7	113708280	113716417	1	2	1
7	113722909	113730629	1	2	1
7	114055902	114060344	1	1	1
7	114060787	114063914	1	1	1
7	114071644	114079423	1	1	1
7	114207884	114212426	1	1	1
7	114293266	114295688	1	1	1
7	114552746	114563206	1	2	1
7	115115728	115118790	1	1	1
7	115132895	115135220	1	1	1
7	115220686	115221693	1	1	1
7	115578773	115582702	1	1	1
7	115798163	115800738	1	2	1
7	115847371	115857096	1	2	1
7	115924625	115929514	1	2	1
7	115967531	115969615	1	1	1
7	115984335	115988337	1	1	1
7	116071524	116078305	1	1	1
7	116135054	116142201	1	2	1
7	116164207	116169246	1	2	1
7	116182823	116192788	1	1	1
7	116210079	116213191	1	1	1
7	116307510	116321257	1	2	1
7	116434728	116454406	2	1	1
7	116587656	116599332	1	2	2
7	116604326	116608061	1	1	1
7	116782480	116788431	1	1	1
7	116938738	116942637	1	1	1
7	116957164	116964909	1	2	1
7	117068136	117068459	1	2	1
7	117100349	117112124	2	1	1
7	117203158	117205915	1	1	1
7	117286445	117296105	2	1	1
7	117326533	117332208	2	1	1
7	117511042	117514738	1	2	1
7	117820990	117825294	2	1	1
7	117852760	117854861	1	2	1
7	118096527	118105732	1	1	1
7	119913055	119917031	1	2	1
7	120310034	120317932	1	1	1
7	120389538	120399980	1	1	1
7	120495576	120498709	1	2	1
7	120586137	120595623	2	1	1
7	120624850	120629938	1	2	1
7	120834634	120835325	1	1	1
7	120964587	120973499	1	2	1
7	121034731	121038102	1	2	1
7	121209377	121214902	1	1	1
7	121511572	121515637	2	1	1
7	121721635	121726424	2	1	1
7	121780190	121788483	2	1	1
7	121937662	121948082	1	2	1
7	121950612	121951883	1	2	1
7	121967961	121976157	1	1	1
7	122061145	122066522	1	1	1
7	122335339	122339647	1	1	2
7	122339648	122345120	1	1	2
7	122523174	122538239	1	2	1
7	122634900	122643859	1	1	2
7	122839395	122842253	1	2	1
7	123095623	123098389	1	1	1
7	123174012	123177105	2	1	1
7	123188824	123198870	1	1	1
7	123206939	123209311	1	2	1
7	123259977	123275422	1	1	1
7	123291920	123301885	1	2	1
7	123385961	123392354	2	1	1
7	123427549	123433188	1	1	1
7	123467872	123475940	1	2	1
7	123564074	123565417	1	2	1
7	123623916	123642735	1	1	1
7	123658478	123673416	1	1	1
7	123673417	123680087	1	2	1
7	124285837	124290174	1	1	1
7	124402691	124408299	1	2	1
7	124566180	124570167	1	2	1
7	125677124	125681676	1	1	1
7	126018517	126019314	1	1	1
7	126698070	126704931	1	1	1
7	126848723	126855584	1	1	1
7	126890675	126899916	1	2	1
7	126990132	126991379	1	1	1
7	127070189	127076277	1	2	1
7	127225863	127233102	2	1	2
7	127233103	127239233	1	2	2
7	127255854	127256383	1	1	2
7	127289511	127298661	2	1	1
7	127671006	127682714	2	2	1
7	127719633	127729976	2	1	1
7	127844930	127848504	1	1	1
7	127878410	127885667	1	1	2
7	127993107	128009449	1	1	2
7	128045435	128053466	2	1	1
7	128082641	128088455	1	1	1
7	128093711	128095981	1	1	2
7	128311860	128332740	1	1	2
7	128346638	128352149	1	1	2
7	128377944	128380114	2	1	1
7	128412705	128419597	1	2	1
7	128429165	128439601	1	1	1
7	128462602	128474969	2	1	1
7	128502347	128512063	2	1	1
7	128540671	128551819	1	1	1
7	128576890	128579426	1	2	1
7	128683895	128700441	1	1	1
7	128700756	128707555	1	1	1
7	128777919	128797401	1	2	1
7	128820431	128837130	1	2	1
7	128853214	128866189	1	2	1
7	129042463	129046156	1	1	1
7	129073033	129074457	1	1	1
7	129121053	129125214	1	1	1
7	129250461	129252233	1	2	1
7	129408155	129432267	1	1	1
7	129591753	129595822	1	1	1
7	129642660	129649001	1	1	1
7	129690726	129700790	2	1	1
7	129700791	129711530	2	1	1
7	129781157	129787723	1	1	1
7	129811048	129816275	1	1	1
7	129832235	129848280	1	2	1
7	129905411	129910433	2	1	1
7	129924099	129933511	2	1	1
7	129951831	129959443	1	1	1
7	129972762	129986028	1	2	1
7	130016986	130023017	2	1	1
7	130082179	130082892	2	1	1
7	130123397	130131393	1	2	1
7	130131394	130136127	1	2	1
7	130351070	130359447	1	1	2
7	130363499	130373574	1	1	2
7	130415578	130420020	1	2	1
7	130560118	130562299	1	1	1
7	130738678	130741382	1	1	1
7	130793408	130796988	2	1	1
7	131010766	131014763	2	1	1
7	131238048	131243012	1	2	1
7	131536573	131538666	1	1	1
7	131597981	131602155	1	1	1
7	131943941	131947790	1	1	1
7	132031756	132038662	1	1	1
7	132330929	132338590	1	2	2
7	132436279	132443211	1	1	1
7	132443212	132448012	1	1	1
7	132514929	132517014	1	1	1
7	132714971	132721968	1	1	1
7	132763550	132768050	1	2	1
7	132935781	132939707	2	1	1
7	132945812	132952366	1	1	1
7	133811003	133812509	2	1	1
7	133968001	133984111	2	1	1
7	133996514	134006844	2	1	1
7	134070085	134076097	1	1	1
7	134140295	134146545	2	1	1
7	134204139	134214729	2	1	1
7	134232972	134235288	1	1	1
7	134330931	134332325	2	1	1
7	134425267	134430833	1	2	1
7	134670203	134673323	2	1	1
7	134832273	134838721	1	2	2
7	134853710	134856716	1	1	1
7	134878946	134885205	2	1	1
7	134894574	134898796	2	1	1
7	134909902	134916797	1	2	1
7	135192499	135199970	1	1	1
7	135225091	135258325	2	1	1
7	135346487	135347648	1	1	1
7	135347649	135356020	1	1	1
7	135390691	135395993	1	1	1
7	135412641	135413163	1	2	1
7	135428852	135434322	1	2	1
7	135479401	135491267	1	1	1
7	135611431	135613304	1	1	1
7	135645030	135648707	1	1	1
7	135653490	135668136	2	1	1
7	135926229	135930509	1	1	1
7	136523113	136531976	1	1	1
7	136551818	136556240	1	1	1
7	136587714	136589394	1	1	1
7	136972114	136981437	1	1	1
7	137028562	137029655	1	2	1
7	137529292	137532446	1	2	1
7	137636045	137645086	1	1	1
7	137684173	137692388	2	1	1
7	137859656	137865471	1	1	1
7	137865472	137884310	1	1	1
7	138143717	138146035	1	2	1
7	138305500	138316319	2	1	1
7	138385645	138386316	2	1	1
7	138481747	138485806	2	2	1
7	138558048	138568453	1	1	1
7	138662225	138667421	1	2	1
7	138715862	138722667	1	1	2
7	138780525	138797395	1	1	2
7	138818179	138827939	2	1	1
7	138906838	138919722	1	2	1
7	138998037	139008287	1	1	1
7	139017736	139040267	2	2	1
7	139065368	139075747	1	1	1
7	139166261	139170901	1	1	2
7	139205929	139226423	1	1	2
7	139472294	139479347	2	1	1
7	139760725	139766860	1	2	1
7	139869640	139878600	1	2	1
7	139903715	139919771	1	1	1
7	139940523	139942837	1	1	1
7	140068539	140077724	2	1	1
7	140091688	140111252	2	2	1
7	140273589	140281339	1	1	1
7	140366555	140392221	2	2	1
7	140395542	140402499	1	2	1
7	140583170	140584584	1	1	1
7	140622631	140625268	1	2	1
7	140714818	140717443	1	2	1
7	140752049	140759310	1	1	1
7	141249571	141251912	1	2	1
7	141398396	141405781	1	1	1
7	141407898	141414045	1	2	1
7	141427067	141428095	1	1	1
7	141437747	141445390	2	1	1
7	141463303	141465302	1	1	2
7	141477023	141482912	1	1	2
7	141482913	141490359	1	1	2
7	141533809	141546853	1	1	2
7	141605893	141612893	2	1	1
7	141616281	141620112	1	1	1
7	141645765	141649291	1	1	1
7	141668373	141675670	1	1	1
7	141808119	141825793	2	1	1
7	141955126	141962407	1	1	1
7	142456915	142457815	2	1	1
7	142549777	142555606	1	2	1
7	142567261	142585951	2	2	1
7	142630450	142645057	2	2	2
7	142655059	142667060	1	2	1
7	142722601	142726016	1	1	1
7	142746193	142757314	1	1	2
7	142826954	142831125	1	1	2
7	142876740	142885275	1	1	1
7	142916049	142919633	1	2	1
7	142937324	142941386	1	1	1
7	142957854	142977818	1	2	1
7	142977819	142989457	1	2	1
7	143010756	143014020	2	1	1
7	143056475	143062086	1	2	1
7	143072636	143081630	2	1	1
7	143104197	143112096	1	2	1
7	143135732	143144316	1	1	2
7	143158333	143175830	1	1	2
7	143594047	143601797	2	1	1
7	143632040	143633303	1	1	2
7	143654658	143657770	1	1	2
7	143694893	143709550	1	2	1
7	143746889	143748717	1	1	2
7	143767421	143779623	1	1	2
7	143786132	143794849	1	1	2
7	143805686	143806832	1	1	2
7	143825612	143826362	1	1	2
7	144105261	144114429	1	2	1
7	144143418	144149016	1	1	1
7	145811116	145818204	1	2	1
7	146593218	146593816	1	1	1
7	146789597	146804193	1	1	1
7	147074870	147077029	1	1	1
7	147528052	147542056	1	1	1
7	148084663	148087264	1	1	1
7	148286801	148288606	1	1	2
7	148393031	148395637	2	1	1
7	148513333	148518226	1	1	1
7	148570690	148584979	2	1	1
7	148711364	148726471	2	1	1
7	148726472	148734154	1	1	1
7	148781665	148820576	1	2	2
7	148822204	148829956	1	2	2
7	148887946	148893612	1	2	1
7	148930978	148937576	1	1	2
7	148958470	148962397	1	1	2
7	148981884	148989994	1	1	2
7	149095265	149099206	1	1	1
7	149156452	149162560	1	1	1
7	149193871	149196569	1	1	2
7	149411158	149413446	1	1	2
7	149468051	149489885	1	1	2
7	149517344	149537264	1	2	1
7	149566713	149573868	2	1	1
7	150015943	150021001	2	1	1
7	150024535	150035986	1	1	2
7	150035987	150039938	1	2	1
7	150063037	150073438	2	1	2
7	150073439	150081559	1	1	2
7	150146693	150148514	1	2	1
7	150208948	150221621	2	1	1
7	150259416	150265848	2	1	1
7	150280112	150283829	1	1	1
7	150329338	150338329	1	1	1
7	150405092	150414324	1	2	1
7	150414325	150422464	1	1	1
7	150494848	150500365	1	2	2
7	150512976	150523919	2	1	1
7	150670758	150694809	2	1	1
7	150720024	150728615	2	1	1
7	150744633	150756543	2	2	1
7	150771668	150782320	2	2	1
7	150782321	150785672	1	2	1
7	150866962	150884417	1	2	1
7	150884418	150902791	1	2	1
7	150923041	150936379	2	2	1
7	150936772	150947937	2	1	1
7	150970546	150979816	2	1	1
7	151104619	151108678	1	1	1
7	151122848	151127246	1	1	1
7	151137491	151140491	1	2	1
7	151215438	151230342	2	1	1
7	151498663	151521309	2	1	1
7	151567036	151579313	2	1	1
7	151593340	151597804	1	1	1
7	151652007	151652219	1	1	1
7	151652878	151659883	1	1	2
7	151705798	151725223	1	2	1
7	151816018	151823122	1	1	1
7	152292008	152300707	1	1	1
7	152305696	152315816	1	1	1
7	152371981	152388418	2	1	1
7	152450889	152457916	2	1	1
7	153583130	153585383	1	2	1
7	154401097	154403856	1	1	1
7	154656628	154664112	1	2	1
7	154718902	154726320	1	1	2
7	154777391	154797871	1	2	1
7	154861205	154865239	1	2	2
7	154986672	154991769	1	1	2
7	155088026	155094160	2	1	1
7	155157827	155165727	1	1	2
7	155173835	155182619	1	1	2
7	155247684	155262051	1	2	1
7	155301716	155306664	1	1	1
7	155317120	155328019	2	1	1
7	155437103	155441751	1	2	2
7	155601653	155605224	1	2	1
7	155663991	155677017	1	1	1
7	155755323	155756273	1	1	1
7	156427248	156442595	2	1	1
7	156449637	156452943	2	1	1
7	156467718	156471115	1	1	1
7	156662019	156666133	1	1	1
7	156675348	156693072	1	2	1
7	156741381	156748358	2	1	1
7	156797190	156805780	1	2	1
7	156927915	156935000	2	1	1
7	157127770	157129029	2	1	1
7	157303401	157307949	1	1	1
7	157310478	157323885	1	1	1
7	157364057	157367517	1	1	1
7	157394807	157419983	1	1	1
7	157644922	157662476	1	1	1
7	157818448	157820817	1	1	1
7	158312629	158326445	1	1	1
7	158326446	158334419	1	2	1
7	158377876	158385686	1	2	1
7	158492921	158498699	2	1	1
7	158614176	158626185	1	1	1
7	158935692	158946407	1	2	1
8	280313	282214	1	1	1
