frag	phylostrata	mainAge
chr5_63254218_63260965	6	EM
chr5_63458341_63465100	4	EM
chr5_6439644_6452331	5	EM
chr5_63799751_63805868	8	EM
chr5_63985081_63988552	10	MM
chr5_64060445_64064859	2	UC
chr5_64064860_64065459	2	UC
chr5_64769118_64777555	5	EM
chr5_64777556_64778174	5	EM
chr5_64857911_64859840	3	UC
chr5_64917583_64921909	3.5	EM
chr5_65016932_65019085	1.5	UC
chr5_65431514_65440995	2	UC
chr5_6630388_6635019	2	UC
chr5_65888196_65895813	2	UC
chr5_6709325_6718684	2	UC
chr5_66487809_66498293	9	EM
chr5_67509585_67512419	4	EM
chr5_68384237_68390370	1	UC
chr5_68455173_68465434	2	UC
chr5_68473550_68485984	5	EM
chr5_68512641_68518581	8	EM
chr5_68530142_68548827	2	UC
chr5_68660962_68665828	2	UC
chr5_68697163_68716452	8	EM
chr5_68778562_68788967	8	EM
chr5_70745842_70754102	2	UC
chr5_70878192_70884464	1	UC
chr5_71014255_71016711	8	EM
chr5_71397000_71406794	6	EM
chr5_71605552_71625177	6	EM
chr5_72110275_72113468	2	UC
chr5_72247687_72251959	4	EM
chr5_72411723_72417468	9	EM
chr5_72466267_72470728	8	EM
chr5_72793438_72795822	2	UC
chr5_72859378_72861879	4	EM
chr5_72919830_72925878	4	EM
chr5_7394055_7399507	4	EM
chr5_73926795_73947358	4.5	EM
chr5_74060220_74063392	1.5	UC
chr5_74325771_74336913	8	EM
chr5_74530411_74536305	9	EM
chr5_74805271_74812038	2.5	UC
chr5_75007972_75017167	2	UC
chr5_75698431_75703535	2	UC
chr5_75917913_75920048	8	EM
chr5_76010304_76013194	8	EM
chr5_76114326_76116297	8	EM
chr5_76145259_76149245	8	EM
chr5_76248310_76251256	6	EM
chr5_76323564_76325667	3	UC
chr5_76382676_76384975	13	MM
chr5_76504789_76508309	2	UC
chr5_76933543_76935559	4	EM
chr5_77588178_77593396	2	UC
chr5_7844806_7851573	3	UC
chr5_7851574_7852953	4	EM
chr5_7867714_7870080	4	EM
chr5_78281517_78291621	1	UC
chr5_78360239_78374724	11	MM
chr5_78395974_78413352	1	UC
chr5_78531437_78537034	3.5	EM
chr5_78807994_78817293	8	EM
chr5_78903834_78912972	4	EM
chr5_79615190_79617245	12	MM
chr5_79701017_79705059	4	EM
chr5_79858851_79870691	4	EM
chr5_80252927_80269378	4	EM
chr5_80527701_80531795	1	UC
chr5_80593709_80604238	2	UC
chr5_80686668_80693147	8	EM
chr5_81259769_81269915	2	UC
chr5_81566390_81574674	1	UC
chr5_81574675_81580543	8	EM
chr5_82372432_82374196	2	UC
chr5_82765508_82771084	8	EM
chr5_83017307_83034754	8	EM
chr5_83676617_83683040	4	EM
chr5_85910328_85915557	5	EM
chr5_86559609_86565202	5	EM
chr5_86707508_86714187	2	UC
chr5_87561027_87565736	4	EM
chr5_888551_902175	2	UC
chr5_89698938_89705663	2	UC
chr5_89758361_89767753	4	EM
chr5_89767754_89769062	4	EM
chr5_89769063_89774911	1	UC
chr5_89822079_89826498	4	EM
chr5_90678873_90679948	2	UC
chr5_92913978_92921728	4	EM
chr5_93432979_93448526	2	UC
chr5_93953646_93957411	4	EM
chr5_94619322_94626565	2	UC
chr5_94726957_94736290	6	EM
chr5_94884302_94890880	1.66666666666667	UC
chr5_94890881_94894031	1	UC
chr5_94952477_94957968	11	MM
chr5_94978641_94982790	2	UC
chr5_95033777_95037393	11	MM
chr5_95042848_95049873	5	EM
chr5_95153550_95161518	1	UC
chr5_95295169_95298801	4	EM
chr5_96140940_96154253	4	EM
chr5_96476902_96485568	8	EM
chr5_98103123_98105994	4	EM
chr5_98258843_98266385	2	UC
chr6_100912679_100913501	4	EM
chr6_101328128_101329685	1	UC
chr6_101843579_101849296	2	UC
chr6_10408660_10429428	6	EM
chr6_105306627_105307924	7	EM
chr6_10488812_10497765	9	EM
chr6_105378568_105390307	6	EM
chr6_105625582_105628393	6	EM
chr6_105848666_105856512	1	UC
chr6_106531924_106537743	6	EM
chr6_106768440_106775016	2	UC
chr6_106803288_106812228	8	EM
chr6_107076418_107081396	1	UC
chr6_10684206_10700235	7.5	EM
chr6_107338173_107351807	6	EM
chr6_107434911_107441568	8	EM
chr6_10719209_10731524	2	UC
chr6_10745075_10757370	14	MM
chr6_107778192_107781119	4	EM
chr6_108278125_108285110	2	UC
chr6_108582303_108586844	2	UC
chr6_10837605_10840748	2	UC
chr6_108877580_108883241	4	EM
chr6_10879441_10888957	6.5	EM
chr6_109169400_109172144	2	UC
chr6_109412863_109416385	5.5	EM
chr6_109698927_109705774	6	EM
chr6_109756204_109763801	2	UC
chr6_109786215_109788310	4	EM
chr6_109794434_109806389	7	EM
chr6_110010245_110015472	2	UC
chr6_110292604_110305859	8	EM
chr6_110499005_110505315	5	EM
chr6_11042802_11047046	2	UC
chr6_111134319_111139402	2	UC
chr6_111192838_111197279	2	UC
chr6_111278251_111286854	5	EM
chr6_111293728_111303690	2	UC
chr6_11106308_11115618	6	EM
chr6_111397965_111411980	3	UC
chr6_111802258_111808654	2	UC
chr6_112186303_112201586	2	UC
chr6_112373578_112380206	8	EM
chr6_112407287_112409314	6.5	EM
chr6_112572388_112576643	1	UC
chr6_11382042_11382711	4	EM
chr6_114177393_114181762	8	EM
chr6_114325583_114343617	1	UC
chr6_11535799_11541430	5	EM
chr6_116420633_116423835	2	UC
chr6_116479515_116485977	8	EM
chr6_116573907_116583127	5	EM
chr6_116596008_116602422	12	MM
chr6_116775707_116785467	6	EM
chr6_116831009_116833552	7	EM
chr6_116849474_116856183	6	EM
chr6_116859344_116868350	9	EM
chr6_116890037_116894622	2	UC
chr6_116933847_116939430	2	UC
chr6_116979645_116989684	2	UC
chr6_116989685_116992750	2	UC
chr6_117001890_117003880	2	UC
chr6_117194246_117201318	4	EM
chr6_117579682_117593939	6	EM
chr6_117747013_117747576	6	EM
chr6_117769372_117776575	9	EM
chr6_117923320_117926717	4	EM
chr6_117993336_117999811	2	UC
chr6_11804580_11808438	3	UC
chr6_118869215_118875940	9	EM
chr6_119027615_119032812	8	EM
chr6_119214311_119223798	2	UC
chr6_119238266_119258805	2	UC
chr6_119469086_119471054	2	UC
chr6_119665732_119672602	2	UC
chr6_12008392_12009075	8	EM
chr6_12009076_12013865	8	EM
chr6_121655242_121666397	4	EM
chr6_122719320_122722790	2	UC
chr6_122787051_122795429	7	EM
chr6_123095559_123101240	4	EM
chr6_12287641_12292195	8	EM
chr6_123315716_123319183	5	EM
chr6_124121501_124130989	8	EM
chr6_125281223_125284861	5	EM
chr6_125619175_125633062	1	UC
chr6_126066736_126072244	4	EM
chr6_126100132_126102426	2	UC
chr6_126102427_126113299	2	UC
chr6_126270008_126279221	2	UC
chr6_126304566_126311794	2	UC
chr6_127437132_127442373	7	EM
chr6_12717286_12718096	4	EM
chr6_127586937_127592368	5	EM
chr6_127663691_127665084	1	UC
chr6_127839495_127840355	7	EM
chr6_127840356_127851957	6	EM
chr6_128238269_128247836	8	EM
chr6_128841203_128844908	3	UC
chr6_130181594_130189812	2	UC
chr6_130329042_130335210	4	EM
chr6_1303529_1318181	4	EM
chr6_131382790_131385828	4	EM
chr6_131455418_131462513	2	UC
chr6_131889759_131899652	1	UC
chr6_131948215_131955707	2.5	UC
chr6_132269654_132282172	6	EM
chr6_132714405_132727561	2	UC
chr6_132830961_132835790	2	UC
chr6_132873425_132880534	11	MM
chr6_132889647_132892852	11	MM
chr6_132905738_132911163	9	EM
chr6_132944383_132949949	4	EM
chr6_133084221_133085538	4	EM
chr6_133118369_133120011	1	UC
chr6_13325435_13329633	2	UC
chr6_134205822_134213457	6	EM
chr6_134265790_134276063	6	EM
chr6_134371088_134376703	2	UC
chr6_134635582_134646298	2	UC
chr6_13486771_13495677	2	UC
chr6_135269327_135279081	1	UC
chr6_135422553_135424364	1	UC
chr6_135500361_135506157	2	UC
chr6_135818167_135824695	2	UC
chr6_13571911_13579894	1	UC
chr6_13603102_13628705	5	EM
chr6_136571070_136573082	2	UC
chr6_136605906_136615908	9	EM
chr6_136868597_136874843	7	EM
chr6_137107548_137118873	4	EM
chr6_137141740_137146537	2	UC
chr6_137242673_137244551	2	UC
chr6_137364908_137367305	7	EM
chr6_13710155_13719139	2	UC
chr6_137492383_137506744	8	EM
chr6_137534225_137544439	9	EM
chr6_137811656_137818086	6	EM
chr6_138186855_138192635	5	EM
chr6_138423647_138438149	8	EM
chr6_13812143_13817686	2	UC
chr6_1387542_1391564	4	EM
chr6_139116991_139121724	4	EM
chr6_139307783_139310416	6	EM
chr6_139348172_139353608	2	UC
chr6_139453064_139458797	5	EM
chr6_13924608_13927408	8	EM
chr6_139608329_139613335	2	UC
chr6_139693500_139696259	8	EM
chr6_14111981_14120116	11	MM
chr6_142467829_142469801	2	UC
chr6_143265169_143271164	8	EM
chr6_143380383_143385999	2	UC
chr6_143766881_143775109	1.5	UC
chr6_143831182_143833832	1	UC
chr6_143856359_143862951	5	EM
chr6_144159166_144172611	2	UC
chr6_144184868_144188172	9	EM
chr6_144381131_144386162	6	EM
chr6_144396714_144421401	2	UC
chr6_144465599_144476408	8	EM
chr6_144606806_144608317	4	EM
chr6_146049838_146057962	2	UC
chr6_146135362_146145147	5	EM
chr6_146284581_146286093	2	UC
chr6_146859887_146865830	2	UC
chr6_146917969_146921612	4	EM
chr6_147521692_147526124	4	EM
chr6_148593185_148595813	5	EM
chr6_149061355_149072839	5	EM
chr6_149539319_149540324	5	EM
chr6_149780240_149810877	9	EM
chr6_149865416_149868067	2	UC
chr6_149885411_149891638	8	EM
chr6_149968228_149978554	2	UC
chr6_150037980_150042805	2	UC
chr6_150070239_150071552	1.5	UC
chr6_150179884_150193188	8	EM
chr6_150216266_150223260	12	MM
chr6_150345026_150355052	15	MM
chr6_150452818_150465885	8	EM
chr6_150685669_150691173	1	UC
chr6_150920602_150921908	5	EM
chr6_151182923_151195597	1	UC
chr6_151558969_151563172	8	EM
chr6_151710012_151713914	8	EM
chr6_151766799_151774881	1	UC
chr6_151814290_151817752	4	EM
chr6_151977743_151979065	8	EM
chr6_15244191_15249546	4	EM
chr6_152953132_152969239	5	EM
chr6_153017980_153028628	8	EM
chr6_153069362_153072621	8	EM
chr6_153303082_153312602	5	EM
chr6_153318196_153331803	1	UC
chr6_153447437_153455572	4	EM
chr6_154330823_154334719	8	EM
chr6_154677613_154677879	10	MM
chr6_154677880_154683910	10	MM
chr6_155052352_155066953	2	UC
chr6_155151875_155155277	5	EM
chr6_155579535_155588655	8	EM
chr6_155633073_155637079	1	UC
chr6_155776305_155778299	2	UC
chr6_15660195_15665233	4	EM
chr6_157095363_157102195	4	EM
chr6_157743510_157744910	4	EM
chr6_157800908_157809050	2	UC
chr6_158401476_158412915	2	UC
chr6_158648546_158657232	6	EM
chr6_158948010_158964410	2	UC
chr6_159063732_159071602	5	EM
chr6_159289422_159296043	15	MM
chr6_159415356_159422507	2	UC
chr6_159465776_159474621	8	EM
chr6_159583247_159591490	8	EM
chr6_160144120_160150404	2	UC
chr6_160181052_160182218	1	UC
chr6_160182280_160187804	1	UC
chr6_160208597_160212615	2.5	UC
chr6_160217094_160227421	2	UC
chr6_160312531_160328660	9	EM
chr6_160389507_160393690	4	EM
chr6_160541757_160544439	8	EM
chr6_160696028_160699559	8	EM
chr6_160763184_160774463	2	UC
chr6_1607572_1615871	4	EM
chr6_161406454_161416743	2	UC
chr6_161694042_161695668	2	UC
chr6_16127617_16130346	5	EM
chr6_16236734_16239609	1	UC
chr6_163146268_163149034	3	UC
chr6_163833365_163837600	2	UC
chr6_165721865_165727195	7	EM
chr6_166580685_166592331	4	EM
chr6_166715895_166723906	8	EM
chr6_166755499_166760348	2	UC
chr6_166795342_166800537	2	UC
chr6_167299663_167322116	2	UC
chr6_167406942_167416125	2	UC
chr6_167520097_167532016	8	EM
chr6_167570670_167577926	11	MM
chr6_167683050_167693257	2	UC
chr6_167738442_167740109	4	EM
chr6_168395993_168398562	5	EM
chr6_168470363_168482267	12	MM
chr6_168715155_168725989	8	EM
chr6_168835584_168844896	5	EM
chr6_169650281_169662092	1	UC
chr6_170096421_170108863	3	UC
chr6_170123684_170125638	4	EM
chr6_170125639_170134202	4	EM
chr6_170148255_170156907	3.5	EM
chr6_170596253_170603648	8	EM
chr6_170613929_170618055	4	EM
chr6_170856862_170864582	1	UC
chr6_170893198_170894709	2	UC
chr6_17278056_17282509	2	UC
chr6_17391068_17394861	2	UC
chr6_17596647_17601827	4	EM
chr6_17982722_17993852	2	UC
chr6_18122212_18128318	8	EM
chr6_18154576_18156193	1.5	UC
chr6_18258672_18274172	2	UC
chr6_18381954_18389596	8	EM
chr6_19836894_19839720	6	EM
chr6_20400928_20403179	2	UC
chr6_20534507_20537350	1	UC
chr6_2241964_2247709	1	UC
chr6_22564766_22573771	14	MM
chr6_24126172_24130318	6	EM
chr6_24400165_24407504	2	UC
chr6_24494206_24497371	3	UC
chr6_24645616_24647194	4	EM
chr6_24666035_24674164	1.5	UC
chr6_24718538_24721886	5	EM
chr6_24774086_24776327	6	EM
chr6_25650472_25653297	4	EM
chr6_25720637_25726465	2	UC
chr6_25726466_25738783	2	UC
chr6_25753241_25760326	10	MM
chr6_25831420_25832365	12	MM
chr6_25881345_25887141	12	MM
chr6_25928489_25935867	10	MM
chr6_25959474_25966380	12	MM
chr6_26016682_26022602	4	EM
chr6_26026145_26031512	2	UC
chr6_26031513_26032304	2	UC
chr6_26032305_26034591	2	UC
chr6_26034592_26050868	2	UC
chr6_26050869_26060424	8	EM
chr6_26087272_26090474	11	MM
chr6_26097561_26107989	2	UC
chr6_26107990_26113513	12	MM
chr6_26117724_26133165	2	UC
chr6_26140695_26160512	2	UC
chr6_26163576_26185586	2	UC
chr6_26187322_26196678	2	UC
chr6_26196886_26199681	2	UC
chr6_26199682_26205858	2	UC
chr6_26211692_26217488	2	UC
chr6_26223256_26234412	2	UC
chr6_26234413_26234913	10	MM
chr6_26234914_26237080	10	MM
chr6_26238741_26244133	2	UC
chr6_26244367_26249842	15	MM
chr6_26251380_26252421	2	UC
chr6_26271042_26283090	2	UC
chr6_26285060_26288843	2	UC
chr6_26363645_26367699	15	MM
chr6_26380493_26387827	11	MM
chr6_26497837_26503134	9	EM
chr6_26593067_26601342	2	UC
chr6_26657130_26662242	12	MM
chr6_27099102_27106153	2	UC
chr6_27106154_27106417	2	UC
chr6_27106418_27107452	2	UC
chr6_27113447_27115524	2	UC
chr6_27213974_27217480	2	UC
chr6_27270683_27285229	3	UC
chr6_27341247_27342873	12	MM
chr6_27436803_27442284	2	UC
chr6_2750825_2757184	8	EM
chr6_2757185_2770474	1	UC
chr6_27770375_27776273	2	UC
chr6_27776624_27782228	2	UC
chr6_27782229_27786337	2	UC
chr6_27790966_27792446	2	UC
chr6_27792447_27801291	2	UC
chr6_27802109_27818751	2	UC
chr6_27829816_27834320	2	UC
chr6_27834351_27837620	2	UC
chr6_27837621_27840381	2	UC
chr6_27840382_27845139	2	UC
chr6_27858120_27861034	2	UC
chr6_27861035_27864923	2	UC
chr6_27879134_27881478	10	MM
chr6_27923523_27925977	10	MM
chr6_28092326_28097823	14	MM
chr6_28108971_28110013	10	MM
chr6_28192562_28194615	12	MM
chr6_28216179_28220100	11	MM
chr6_28220283_28228473	2	UC
chr6_28244639_28249341	6	EM
chr6_28312214_28329409	11	MM
chr6_28364205_28368237	13	MM
chr6_2840902_2842325	1	UC
chr6_28408497_28429808	12	MM
chr6_28491245_28494972	6	EM
chr6_28887167_28895834	8	EM
chr6_28971557_28975333	12	MM
chr6_2900671_2914032	6	EM
chr6_29007922_29022984	11	MM
chr6_29052463_29055198	12	MM
chr6_29061133_29072159	14	MM
chr6_29078597_29081524	12	MM
chr6_29270478_29274524	8	EM
chr6_29364332_29370229	9	EM
chr6_29399325_29400500	11	MM
chr6_29400501_29409819	11	MM
chr6_29422961_29435532	11.5	MM
chr6_29455000_29457132	14	MM
chr6_29525315_29529447	10	MM
chr6_29555185_29556422	11	MM
chr6_29592572_29609307	4	EM
chr6_29624580_29624992	10	MM
chr6_29648427_29649034	12	MM
chr6_29689237_29694703	14	MM
chr6_29794186_29800082	16	MM
chr6_2987622_2990617	1	UC
chr6_30021591_30027212	1	UC
chr6_30034025_30034633	2	UC
chr6_30034634_30038373	2	UC
chr6_30038374_30045880	10	MM
chr6_30063630_30083554	13	MM
chr6_30101982_30103981	11	MM
chr6_30123678_30131049	10	MM
chr6_30168145_30184203	10	MM
chr6_30293792_30296430	6	EM
chr6_30307476_30318801	2	UC
chr6_30455605_30461699	13	MM
chr6_30517120_30529804	2	UC
chr6_30534753_30541639	1	UC
chr6_3059787_3066720	7	EM
chr6_30582511_30609246	2.66666666666667	UC
chr6_30612762_30620926	4	EM
chr6_30635595_30650641	1	UC
chr6_30653644_30661610	4.2	EM
chr6_30683521_30687572	4	EM
chr6_30687573_30697654	2	UC
chr6_30709383_30714752	4	EM
chr6_30864617_30884904	1.6	UC
chr6_30894477_30905630	11	MM
chr6_30950313_30957564	1	UC
chr6_31078578_31081807	11	MM
chr6_3111436_3119853	1	UC
chr6_31081808_31082599	15	MM
chr6_31147993_31151524	8	EM
chr6_31318713_31338319	8	EM
chr6_31362933_31388437	12	MM
chr6_31462627_31469199	12	MM
chr6_31488607_31497461	11	MM
chr6_31509720_31511142	2	UC
chr6_31511143_31522203	2	UC
chr6_3155609_3166400	2	UC
chr6_31528654_31545439	8	EM
chr6_31548352_31552653	10	MM
chr6_31552654_31583304	11.5454545454545	MM
chr6_31585092_31593689	6	EM
chr6_31617298_31620281	5	EM
chr6_31620282_31629076	7	EM
chr6_31629077_31635459	2	UC
chr6_31635460_31643316	12	MM
chr6_31643317_31658517	12	MM
chr6_31661602_31672195	4	EM
chr6_31672196_31677679	13	MM
chr6_31682145_31699652	10	MM
chr6_31706940_31709048	2	UC
chr6_31729710_31737056	12	MM
chr6_31742531_31750782	8	EM
chr6_31753069_31773522	1	UC
chr6_31774256_31779404	2	UC
chr6_31779405_31785889	2	UC
chr6_31788101_31803270	2	UC
chr6_31824998_31830741	1	UC
chr6_31836415_31851516	2	UC
chr6_31863610_31877605	4.68421052631579	EM
chr6_31889501_31896898	5	EM
chr6_31925203_31947600	2.5	UC
chr6_31947601_31961966	5	EM
chr6_32079135_32085551	2	UC
chr6_32094112_32097278	8	EM
chr6_32144835_32148799	1.5	UC
chr6_32151507_32153168	10	MM
chr6_32153169_32171192	6.5	EM
chr6_32190386_32201895	2	UC
chr6_3227014_3240631	2	UC
chr6_32405593_32409533	8	EM
chr6_32556286_32561339	8	EM
chr6_32633438_32636953	8	EM
chr6_32708412_32709673	15	MM
chr6_32730340_32732935	8	EM
chr6_32780977_32788956	12	MM
chr6_32799345_32808149	8	EM
chr6_32809718_32812852	4.5	EM
chr6_32819180_32825604	8	EM
chr6_32905663_32909360	9	EM
chr6_32935690_32937492	5.73333333333333	EM
chr6_32970533_32984813	8	EM
chr6_33040661_33046250	9	EM
chr6_33046251_33053433	13	MM
chr6_33151607_33161216	1	UC
chr6_33165153_33173879	2.33333333333333	UC
chr6_33173880_33192125	2	UC
chr6_33234946_33240206	1.53846153846154	UC
chr6_33240207_33245381	8	EM
chr6_33256041_33268943	3.66666666666667	EM
chr6_33280321_33286385	8	EM
chr6_33291449_33304004	4	EM
chr6_33358373_33363613	2	UC
chr6_33381238_33386615	1	UC
chr6_33386616_33392274	5	EM
chr6_33418098_33423658	11	MM
chr6_33542615_33551201	5	EM
chr6_33576769_33598573	4	EM
chr6_33679109_33679749	4	EM
chr6_33746353_33763733	9	EM
chr6_33763956_33775355	9	EM
chr6_34114870_34125903	4	EM
chr6_34198389_34218987	11.5	MM
chr6_3436742_3462071	8	EM
chr6_34392656_34406392	2	UC
chr6_34853219_34860509	3.5	EM
chr6_35115336_35117713	9	EM
chr6_35177483_35184219	7	EM
chr6_35218279_35235525	2	UC
chr6_35309629_35317360	7	EM
chr6_35410649_35438751	1.66666666666667	UC
chr6_35694834_35706255	5.5	EM
chr6_35744167_35752669	13.5	MM
chr6_35764924_35767114	6	EM
chr6_35767115_35773250	8	EM
chr6_35889083_35894044	2	UC
chr6_35983290_35993351	9	EM
chr6_35994390_36001414	2	UC
chr6_36163508_36170127	2	UC
chr6_36302934_36313960	12	MM
chr6_36407973_36413721	11	MM
chr6_36514473_36516548	2	UC
chr6_36560431_36562592	2	UC
chr6_36796867_36808733	2	UC
chr6_36831899_36839738	8	EM
chr6_36839739_36840885	8	EM
chr6_36840886_36850286	1	UC
chr6_36906710_36938885	2	UC
chr6_36952387_36968557	4	EM
chr6_36968558_36978522	11	MM
chr6_36998125_37018814	3	UC
chr6_37310534_37323002	5	EM
chr6_37398430_37401807	2	UC
chr6_3750508_3755866	8	EM
chr6_37767134_37788673	5	EM
chr6_3847704_3851408	13	MM
chr6_38599520_38608748	4	EM
chr6_38661324_38676354	1	UC
chr6_38682466_38685542	2	UC
chr6_39015886_39021116	7	EM
chr6_391136_396367	6	EM
chr6_39082129_39092660	2	UC
chr6_39195258_39202852	8	EM
chr6_39286325_39295955	9	EM
chr6_39754095_39763848	1	UC
chr6_4021412_4033012	2	UC
chr6_40553494_40565961	8	EM
chr6_40994658_41012140	11	MM
chr6_41014801_41021527	8	EM
chr6_41038446_41043221	2	UC
chr6_41064450_41066346	1	UC
chr6_41191557_41207543	12	MM
chr6_4128150_4135737	1	UC
chr6_41250377_41254270	11	MM
chr6_41254271_41261116	11	MM
chr6_4135738_4141630	1	UC
chr6_41500889_41518385	4	EM
chr6_41601542_41615822	8	EM
chr6_41717191_41722607	9	EM
chr6_41746526_41752784	11	MM
chr6_41752785_41755424	8.5	EM
chr6_41755425_41757542	11	MM
chr6_41860843_41876033	6	EM
chr6_41884344_41890034	3	UC
chr6_42016105_42025337	3	UC
chr6_42531084_42531854	2	UC
chr6_42531855_42539970	2	UC
chr6_42680607_42700254	8	EM
chr6_42713822_42715995	4.5	EM
chr6_42841139_42851405	8	EM
chr6_42853873_42859832	13	MM
chr6_42882116_42888546	12	MM
chr6_42896539_42917040	4	EM
chr6_42926073_42937557	1	UC
chr6_42938584_42949427	2	UC
chr6_42974400_42983006	4	EM
chr6_42989172_42991578	2	UC
chr6_43018600_43024353	8	EM
chr6_43024354_43031168	1	UC
chr6_43136732_43143383	2	UC
chr6_43143384_43150212	8	EM
chr6_43195293_43223822	3	UC
chr6_43271874_43278987	8	EM
chr6_43333442_43339393	6	EM
chr6_43395091_43407679	1	UC
chr6_43421897_43427929	8	EM
chr6_43439170_43453412	5	EM
chr6_43474231_43483306	2.5	UC
chr6_43542762_43546711	2	UC
chr6_43590241_43611931	2.5	UC
chr6_43611932_43619675	2	UC
chr6_43731585_43743257	8	EM
chr6_44084232_44096220	3.5	EM
chr6_44119162_44128449	2	UC
chr6_44182644_44198575	2	UC
chr6_44209848_44215574	1	UC
chr6_44224202_44234925	5	EM
chr6_44234926_44248454	6	EM
chr6_44264965_44272755	2	UC
chr6_44279450_44288287	1	UC
chr6_44340580_44359065	2	UC
chr6_45294997_45296033	6	EM
chr6_45338965_45346092	3	UC
chr6_46047559_46048185	5	EM
chr6_46097340_46105146	6	EM
chr6_46138035_46141476	1	UC
chr6_46456482_46462203	4	EM
chr6_46618617_46621292	3	UC
chr6_46689624_46704415	2	UC
chr6_46757828_46762108	7	EM
chr6_4702324_4706557	8	EM
chr6_47444756_47446509	6	EM
chr6_49430294_49433149	4.5	EM
chr6_49603508_49606393	2	UC
chr6_49752351_49757086	1	UC
chr6_49836010_49844905	10	MM
chr6_49914174_49920177	13	MM
chr6_49936952_49940249	12	MM
chr6_5001223_5006339	2	UC
chr6_49986326_49991132	12	MM
chr6_50013067_50017702	12	MM
chr6_5081501_5086214	9	EM
chr6_50785086_50786647	6	EM
chr6_50786648_50796767	6	EM
chr6_51943115_51954131	2	UC
chr6_52049507_52051386	8	EM
chr6_52107437_52120696	8	EM
chr6_52145449_52149664	2	UC
chr6_52149665_52151154	2	UC
chr6_52221523_52230146	2	UC
chr6_52440662_52444529	8	EM
chr6_5260324_5262233	2	UC
chr6_52534049_52537238	2	UC
chr6_52770613_52776067	2	UC
chr6_52850499_52860687	2	UC
chr6_52914330_52918423	2	UC
chr6_52920504_52927724	2	UC
chr6_53012181_53024276	9	EM
chr6_53210207_53227644	8	EM
chr6_53481741_53482370	2	UC
chr6_53530094_53532099	8	EM
chr6_53656678_53661118	2	UC
chr6_53793878_53802567	9	EM
chr6_54168221_54180832	6	EM
chr6_54702212_54714879	8	EM
chr6_55190978_55192451	8	EM
chr6_55438591_55445293	1	UC
chr6_56250176_56259007	8	EM
chr6_56816016_56821197	6.5	EM
chr6_56910973_56917896	6	EM
chr6_56950819_56958953	5	EM
chr6_57034829_57041039	6	EM
chr6_57073769_57089109	2	UC
chr6_5995580_6011958	8	EM
chr6_62992811_63000205	4	EM
chr6_6318610_6323213	6	EM
chr6_64029472_64030111	1	UC
chr6_64229499_64232410	2	UC
